phase,episode,global_step,snapshot_name,expected_case,local_load,neighbor_load,scenario_local_load,scenario_neighbor_load,local_ue_count,neighbor_ue_count,local_bias,neighbor_bias,mean_raw_action,mean_applied_offset,mean_desired_offset,mean_tracking_error,handover_attempts,handover_successes,handover_failures,handover_ping_pongs,episode_return,expected_case_eMBB,local_load_eMBB,neighbor_load_eMBB,scenario_local_load_eMBB,scenario_neighbor_load_eMBB,local_ue_count_eMBB,neighbor_ue_count_eMBB,local_bias_eMBB,neighbor_bias_eMBB,mean_raw_action_eMBB,mean_applied_offset_eMBB,mean_desired_offset_eMBB,mean_tracking_error_eMBB,expected_case_URLLC,local_load_URLLC,neighbor_load_URLLC,scenario_local_load_URLLC,scenario_neighbor_load_URLLC,local_ue_count_URLLC,neighbor_ue_count_URLLC,local_bias_URLLC,neighbor_bias_URLLC,mean_raw_action_URLLC,mean_applied_offset_URLLC,mean_desired_offset_URLLC,mean_tracking_error_URLLC,expected_case_mMTC,local_load_mMTC,neighbor_load_mMTC,scenario_local_load_mMTC,scenario_neighbor_load_mMTC,local_ue_count_mMTC,neighbor_ue_count_mMTC,local_bias_mMTC,neighbor_bias_mMTC,mean_raw_action_mMTC,mean_applied_offset_mMTC,mean_desired_offset_mMTC,mean_tracking_error_mMTC
train,1015,40640,feasible_embb_offload_only,offload,0.05,0.9720588235294118,0.044117647058823525,0.17647058823529413,0.175,4.825,0.05,1.0,-1.3729543924331664,-1.5,-1.7387801711457633,0.23878017114576347,4,4,0,0,-4.775972250849009,offload,0.05,0.9720588235294118,0.044117647058823525,0.17647058823529413,0.175,4.825,0.05,1.0,-1.3729543924331664,-1.5,-1.7387801711457633,0.23878017114576347,neutral,0.7265151515151516,0.26515151515151514,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,1.5308775663375855,1.3,-0.515,1.815,neutral,0.9992424242424243,0.33030303030303027,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-1.8802009403705597,-1.85,-0.8,-1.05
train,1016,40680,feasible_embb_offload_only,offload,0.8955882352941178,0.9911764705882353,0.8823529411764707,0.17647058823529413,2.075,2.925,-1.0,1.0,-3.1010674118995665,-4.6,-5.96860302195584,1.3686030219558396,2,2,0,0,-37.72688287496567,offload,0.8955882352941178,0.9911764705882353,0.8823529411764707,0.17647058823529413,2.075,2.925,-1.0,1.0,-3.1010674118995665,-4.6,-5.96860302195584,1.3686030219558396,neutral,0.8734848484848484,0.5818181818181818,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,0.20277485251426697,0.1,-0.7512500000000001,0.85125,neutral,0.5568181818181819,0.4083333333333333,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-1.6627113282680512,-1.75,-0.8,-0.95
train,1017,40720,feasible_embb_offload_only,offload,0.7102941176470589,0.9852941176470589,0.8823529411764707,0.17647058823529413,2.1,2.9,-1.0,1.0,-5.0340588092803955,-5.2,-5.967645849512058,0.7676458495120576,2,2,0,0,-32.603758692741394,offload,0.7102941176470589,0.9852941176470589,0.8823529411764707,0.17647058823529413,2.1,2.9,-1.0,1.0,-5.0340588092803955,-5.2,-5.967645849512058,0.7676458495120576,neutral,0.9174242424242426,0.3386363636363636,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-1.305073994398117,-1.5,-0.63375,-0.86625,neutral,0.8530303030303031,0.5893939393939395,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-1.5930419087409973,-1.2,-0.8,-0.4
train,1018,40760,feasible_embb_offload_only,offload,0.5073529411764707,0.9735294117647058,0.8823529411764707,0.17647058823529413,1.15,3.85,-1.0,1.0,-4.650168377161026,-5.2,-5.956870061973508,0.7568700619735088,3,3,0,0,-37.617053270339966,offload,0.5073529411764707,0.9735294117647058,0.8823529411764707,0.17647058823529413,1.15,3.85,-1.0,1.0,-4.650168377161026,-5.2,-5.956870061973508,0.7568700619735088,neutral,0.9446969696969696,0.5287878787878787,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-0.06723048090934754,-0.25,-0.45000000000000007,0.2000000000000001,neutral,0.8696969696969695,0.7681818181818182,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-2.1575123071670532,-2.45,-0.8,-1.65
train,1019,40800,feasible_embb_offload_only,offload,0.7529411764705882,0.9808823529411764,0.8823529411764707,0.17647058823529413,2.075,2.925,-1.0,1.0,-3.695963418483734,-4.2,-5.971654647896397,1.7716546478963966,2,2,0,0,-31.18864905834198,offload,0.7529411764705882,0.9808823529411764,0.8823529411764707,0.17647058823529413,2.075,2.925,-1.0,1.0,-3.695963418483734,-4.2,-5.971654647896397,1.7716546478963966,neutral,0.959090909090909,0.30757575757575756,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,0.3261759877204895,0.3,-0.63125,0.93125,neutral,0.5954545454545455,0.8,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-2.3788146555423735,-2.2,-0.8,-1.4
train,1020,40840,feasible_mmtc_offload_embb_retain_urllc_neutral,retain,0.4808823529411764,0.8602941176470589,0.17647058823529413,0.8823529411764707,1.0,4.0,1.0,-1.0,2.9509260654449463,3.25,6.0,-2.75,4,4,0,0,-9.134398103691638,retain,0.4808823529411764,0.8602941176470589,0.17647058823529413,0.8823529411764707,1.0,4.0,1.0,-1.0,2.9509260654449463,3.25,6.0,-2.75,neutral,0.9863636363636363,0.19242424242424244,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-2.1280451118946075,-2.1,-0.46000000000000013,-1.64,offload,0.05,0.9681818181818181,0.04393939393939394,0.18181818181818182,0.2,4.8,0.05,1.0,-1.5431848049163819,-1.45,-3.25,1.8
train,1021,40880,feasible_mmtc_offload_embb_retain_urllc_neutral,retain,0.3764705882352941,0.775,0.17647058823529413,0.8823529411764707,1.0,4.0,1.0,-1.0,4.241191709041596,4.0,6.0,-2.0,3,3,0,0,-6.546765553764999,retain,0.3764705882352941,0.775,0.17647058823529413,0.8823529411764707,1.0,4.0,1.0,-1.0,4.241191709041596,4.0,6.0,-2.0,neutral,0.9545454545454545,0.4219696969696969,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-1.8617818534374238,-1.85,-0.4987500000000001,-1.3512499999999998,offload,0.865909090909091,0.9196969696969697,0.8787878787878787,0.18181818181818182,1.175,3.825,-1.0,1.0,-3.96131095290184,-4.45,-6.0,1.55
train,1022,40920,feasible_mmtc_offload_embb_retain_urllc_neutral,retain,0.7720588235294118,0.5602941176470588,0.17647058823529413,0.8823529411764707,1.0,4.0,1.0,-1.0,2.464910513162613,2.7,5.994852786258152,-3.294852786258152,4,4,0,0,-10.56193339638412,retain,0.7720588235294118,0.5602941176470588,0.17647058823529413,0.8823529411764707,1.0,4.0,1.0,-1.0,2.464910513162613,2.7,5.994852786258152,-3.294852786258152,neutral,0.9916666666666668,0.39242424242424245,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-2.923995614051819,-2.65,-0.44000000000000006,-2.21,offload,0.075,0.9583333333333333,0.0659090909090909,0.18181818181818182,0.25,4.75,0.05,1.0,-1.396785455942154,-1.85,-3.25,1.4
train,1023,40960,feasible_mmtc_offload_embb_retain_urllc_neutral,retain,0.6823529411764706,0.41470588235294115,0.17647058823529413,0.8823529411764707,1.0,4.0,1.0,-1.0,3.1078166365623474,3.2,6.0,-2.8,4,4,0,0,-8.852392465807498,retain,0.6823529411764706,0.41470588235294115,0.17647058823529413,0.8823529411764707,1.0,4.0,1.0,-1.0,3.1078166365623474,3.2,6.0,-2.8,neutral,0.9871212121212121,0.19924242424242425,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-2.8618980824947355,-2.5,-0.45750000000000013,-2.0424999999999995,offload,0.05,0.9712121212121211,0.04393939393939394,0.18181818181818182,0.2,4.8,0.05,1.0,-1.373887938261032,-1.85,-3.25,1.4
train,1024,41000,feasible_mmtc_offload_embb_retain_urllc_neutral,retain,0.9661764705882353,0.5867647058823529,0.17647058823529413,0.8823529411764707,1.0,4.0,1.0,-1.0,3.0220756411552427,3.05,6.0,-2.95,4,4,0,0,-10.202115721069276,retain,0.9661764705882353,0.5867647058823529,0.17647058823529413,0.8823529411764707,1.0,4.0,1.0,-1.0,3.0220756411552427,3.05,6.0,-2.95,neutral,0.9803030303030302,0.3818181818181817,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-2.537948501110077,-2.7,-0.375,-2.325,offload,0.05,0.9848484848484848,0.04393939393939394,0.18181818181818182,0.2,4.8,0.05,1.0,-1.596115481853485,-1.9,-3.25,1.35
train,1025,41040,feasible_mmtc_offload_embb_retain_urllc_neutral,retain,0.36911764705882355,0.7161764705882353,0.17647058823529413,0.8823529411764707,1.0,4.0,1.0,-1.0,3.5689569234848024,3.55,6.0,-2.45,3,3,0,0,-10.206984668970108,retain,0.36911764705882355,0.7161764705882353,0.17647058823529413,0.8823529411764707,1.0,4.0,1.0,-1.0,3.5689569234848024,3.55,6.0,-2.45,neutral,0.8901515151515152,0.9090909090909092,0.5454545454545454,0.48484848484848486,1.025,2.975,0.0,0.0,-1.8643371164798737,-1.85,-0.36874999999999997,-1.48125,offload,0.9977272727272727,0.9128787878787878,0.8787878787878787,0.18181818181818182,2.125,2.875,-1.0,1.0,-4.504314613342285,-4.8,-6.0,1.2
train,1026,41080,feasible_mmtc_offload_embb_retain_urllc_neutral,retain,0.3720588235294118,0.7147058823529411,0.17647058823529413,0.8823529411764707,1.0,4.0,1.0,-1.0,4.329018557071686,4.45,5.9922148313884005,-1.5422148313884008,3,3,0,0,-10.20300192758441,retain,0.3720588235294118,0.7147058823529411,0.17647058823529413,0.8823529411764707,1.0,4.0,1.0,-1.0,4.329018557071686,4.45,5.9922148313884005,-1.5422148313884008,neutral,0.9962121212121211,0.36969696969696975,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-3.330258536338806,-3.25,-0.6900000000000002,-2.56,offload,0.7045454545454546,0.9810606060606061,0.8787878787878787,0.18181818181818182,1.125,3.875,-1.0,1.0,-4.342470586299896,-4.7,-6.0,1.3
train,1027,41120,feasible_mmtc_offload_embb_retain_urllc_neutral,retain,0.3764705882352941,0.6029411764705882,0.17647058823529413,0.8823529411764707,1.0,4.0,1.0,-1.0,5.008162868022919,5.05,6.0,-0.95,4,4,0,0,-4.959635945735499,retain,0.3764705882352941,0.6029411764705882,0.17647058823529413,0.8823529411764707,1.0,4.0,1.0,-1.0,5.008162868022919,5.05,6.0,-0.95,neutral,0.7818181818181819,0.5159090909090909,0.5454545454545454,0.48484848484848486,1.0,3.0,0.0,0.0,-0.6957729399204254,-0.35,-0.5112499999999999,0.16125000000000003,offload,0.9333333333333332,0.9462121212121211,0.8787878787878787,0.18181818181818182,1.2,3.8,-1.0,1.0,-4.770758873224258,-4.95,-6.0,1.05
train,1028,41160,feasible_mmtc_offload_embb_retain_urllc_neutral,retain,0.3058823529411765,0.7941176470588236,0.17647058823529413,0.8823529411764707,1.0,4.0,1.0,-1.0,4.622780430316925,4.55,6.0,-1.45,3,3,0,0,-15.509079607203603,retain,0.3058823529411765,0.7941176470588236,0.17647058823529413,0.8823529411764707,1.0,4.0,1.0,-1.0,4.622780430316925,4.55,6.0,-1.45,neutral,0.9977272727272727,0.346969696969697,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-2.2489447772502897,-1.7,-0.5349999999999999,-1.165,offload,0.7462121212121213,0.9530303030303031,0.8787878787878787,0.18181818181818182,1.125,3.875,-1.0,1.0,-4.919208872318268,-5.05,-6.0,0.95
train,1029,41200,feasible_mmtc_offload_embb_retain_urllc_neutral,retain,0.3764705882352941,0.7411764705882353,0.17647058823529413,0.8823529411764707,1.0,4.0,1.0,-1.0,5.264030909538269,5.25,6.0,-0.75,3,3,0,1,-18.48397120833397,retain,0.3764705882352941,0.7411764705882353,0.17647058823529413,0.8823529411764707,1.0,4.0,1.0,-1.0,5.264030909538269,5.25,6.0,-0.75,neutral,0.4522727272727273,0.4871212121212121,0.5454545454545454,0.48484848484848486,1.0,3.0,0.0,0.0,-2.0931912899017333,-1.85,0.38,-2.2299999999999995,offload,1.0,0.9878787878787879,0.8787878787878787,0.18181818181818182,2.1,2.9,-1.0,1.0,-5.0410880744457245,-5.2,-6.0,0.8
train,1030,41240,feasible_mmtc_offload_embb_retain_urllc_neutral,retain,0.375,0.6632352941176471,0.17647058823529413,0.8823529411764707,1.0,4.0,1.0,-1.0,4.307519721984863,4.3,6.0,-1.7,3,3,0,0,-5.246984418481588,retain,0.375,0.6632352941176471,0.17647058823529413,0.8823529411764707,1.0,4.0,1.0,-1.0,4.307519721984863,4.3,6.0,-1.7,neutral,0.9871212121212121,0.4696969696969696,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-0.6955118000507354,-0.8,-0.46000000000000013,-0.33999999999999997,offload,1.0,0.9719696969696969,0.8787878787878787,0.18181818181818182,1.175,3.825,-1.0,1.0,-4.867693090438843,-4.8,-6.0,1.2
train,1031,41280,feasible_mmtc_offload_embb_retain_urllc_neutral,retain,0.5279411764705882,0.7455882352941177,0.17647058823529413,0.8823529411764707,1.0,4.0,1.0,-1.0,3.9631686210632324,4.2,6.0,-1.8,2,2,0,0,-8.790581863373518,retain,0.5279411764705882,0.7455882352941177,0.17647058823529413,0.8823529411764707,1.0,4.0,1.0,-1.0,3.9631686210632324,4.2,6.0,-1.8,neutral,0.8106060606060606,0.39848484848484855,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-2.2466227769851685,-2.1,-0.5825000000000001,-1.5175,offload,0.9643939393939395,0.9522727272727274,0.8787878787878787,0.18181818181818182,2.1,2.9,-1.0,1.0,-4.708452373743057,-4.7,-6.0,1.3
train,1032,41320,feasible_mmtc_offload_embb_retain_urllc_neutral,retain,0.9838235294117647,0.8544117647058824,0.17647058823529413,0.8823529411764707,1.0,4.0,1.0,-1.0,2.4849925875663756,3.3,6.0,-2.7,2,2,0,0,-49.273328840732574,retain,0.9838235294117647,0.8544117647058824,0.17647058823529413,0.8823529411764707,1.0,4.0,1.0,-1.0,2.4849925875663756,3.3,6.0,-2.7,neutral,0.8606060606060606,0.32727272727272727,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-2.2352322697639466,-2.6,-0.6350000000000001,-1.9650000000000003,offload,0.771969696969697,0.9424242424242424,0.8787878787878787,0.18181818181818182,2.1,2.9,-1.0,1.0,-5.437882643938065,-5.4,-6.0,0.6
train,1033,41360,feasible_mmtc_offload_embb_retain_urllc_neutral,retain,0.6029411764705882,0.5323529411764706,0.17647058823529413,0.8823529411764707,1.0,4.0,1.0,-1.0,2.871869629621506,3.0,6.0,-3.0,3,3,0,0,-14.44697771500796,retain,0.6029411764705882,0.5323529411764706,0.17647058823529413,0.8823529411764707,1.0,4.0,1.0,-1.0,2.871869629621506,3.0,6.0,-3.0,neutral,0.4492424242424242,0.9643939393939395,0.5454545454545454,0.48484848484848486,1.025,2.975,0.0,0.0,-2.0528295040130615,-2.4,-0.18125000000000005,-2.21875,offload,0.975,0.9219696969696971,0.8787878787878787,0.18181818181818182,2.1,2.9,-1.0,1.0,-3.898659121990204,-4.2,-6.0,1.8
train,1034,41400,feasible_mmtc_offload_embb_retain_urllc_neutral,retain,0.2529411764705882,0.9691176470588235,0.17647058823529413,0.8823529411764707,1.0,4.0,1.0,-1.0,1.9572470307350158,2.15,5.576130339552942,-3.4261303395529423,0,0,0,0,-19.507879316806793,retain,0.2529411764705882,0.9691176470588235,0.17647058823529413,0.8823529411764707,1.0,4.0,1.0,-1.0,1.9572470307350158,2.15,5.576130339552942,-3.4261303395529423,neutral,0.48939393939393944,0.7856060606060605,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-5.447182017564773,-5.3,-0.7500000000000001,-4.55,offload,1.0,0.696969696969697,0.8787878787878787,0.18181818181818182,4.0,1.0,-1.0,1.0,-5.3170786023139955,-5.25,-6.0,0.75
train,1035,41440,feasible_mmtc_offload_embb_retain_urllc_neutral,retain,0.36323529411764705,0.8720588235294118,0.17647058823529413,0.8823529411764707,1.0,4.0,1.0,-1.0,3.8081332445144653,4.05,6.0,-1.95,3,3,0,0,-15.9964704439044,retain,0.36323529411764705,0.8720588235294118,0.17647058823529413,0.8823529411764707,1.0,4.0,1.0,-1.0,3.8081332445144653,4.05,6.0,-1.95,neutral,0.9219696969696971,0.6598484848484848,0.5454545454545454,0.48484848484848486,1.075,2.925,0.0,0.0,-2.816953194141388,-2.5,-0.23624999999999993,-2.26375,offload,0.9825757575757574,0.9833333333333332,0.8787878787878787,0.18181818181818182,2.1,2.9,-1.0,1.0,-5.069185853004456,-5.1,-6.0,0.9
train,1036,41480,feasible_mmtc_offload_embb_retain_urllc_neutral,retain,0.3764705882352941,0.44411764705882356,0.17647058823529413,0.8823529411764707,1.0,4.0,1.0,-1.0,4.517547702789306,4.55,6.0,-1.45,3,3,0,0,-5.533320349641144,retain,0.3764705882352941,0.44411764705882356,0.17647058823529413,0.8823529411764707,1.0,4.0,1.0,-1.0,4.517547702789306,4.55,6.0,-1.45,neutral,0.9848484848484848,0.35530303030303034,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-1.0316771030426026,-1.0,-0.5375,-0.4625,offload,0.7348484848484849,0.984090909090909,0.8787878787878787,0.18181818181818182,1.175,3.825,-1.0,1.0,-4.530051332712174,-4.6,-6.0,1.4
train,1037,41520,feasible_mmtc_offload_embb_retain_urllc_neutral,retain,0.7955882352941177,0.5220588235294118,0.17647058823529413,0.8823529411764707,1.0,4.0,1.0,-1.0,2.996008336544037,3.15,6.0,-2.85,4,4,0,0,-10.55821184720844,retain,0.7955882352941177,0.5220588235294118,0.17647058823529413,0.8823529411764707,1.0,4.0,1.0,-1.0,2.996008336544037,3.15,6.0,-2.85,neutral,0.9810606060606061,0.2325757575757576,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-2.5244544208049775,-2.7,-0.52375,-2.17625,offload,0.05,0.9643939393939395,0.04393939393939394,0.18181818181818182,0.175,4.825,0.05,1.0,-1.6934970438480377,-2.1,-3.25,1.15
train,1038,41560,feasible_mmtc_offload_embb_retain_urllc_neutral,retain,0.775,0.361764705882353,0.17647058823529413,0.8823529411764707,1.0,4.0,1.0,-1.0,2.5425205647945406,2.65,6.0,-3.35,5,5,0,0,-11.321555545553565,retain,0.775,0.361764705882353,0.17647058823529413,0.8823529411764707,1.0,4.0,1.0,-1.0,2.5425205647945406,2.65,6.0,-3.35,neutral,0.9772727272727273,0.8166666666666667,0.5454545454545454,0.48484848484848486,1.05,2.95,0.0,0.0,-1.7760726749897002,-1.65,-0.16125,-1.48875,offload,0.05,0.965909090909091,0.04393939393939394,0.18181818181818182,0.2,4.8,0.05,1.0,-0.996844881772995,-1.4,-3.25,1.85
train,1039,41600,feasible_mmtc_offload_embb_retain_urllc_neutral,retain,0.9632352941176471,0.4588235294117647,0.17647058823529413,0.8823529411764707,1.0,4.0,1.0,-1.0,2.364198702573776,2.2,6.0,-3.8,4,4,0,0,-20.04026343859732,retain,0.9632352941176471,0.4588235294117647,0.17647058823529413,0.8823529411764707,1.0,4.0,1.0,-1.0,2.364198702573776,2.2,6.0,-3.8,neutral,0.9916666666666666,0.16515151515151516,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-1.6907478272914886,-1.4,-0.4800000000000001,-0.9199999999999999,offload,0.05,0.9871212121212121,0.04393939393939394,0.18181818181818182,0.15,4.85,0.05,1.0,-1.1038844466209412,-1.8,-3.25,1.45
train,1040,41640,feasible_mmtc_offload_embb_retain_urllc_neutral,retain,0.36911764705882355,0.5397058823529413,0.17647058823529413,0.8823529411764707,1.0,4.0,1.0,-1.0,4.381073224544525,4.5,6.0,-1.5,4,4,0,0,-8.693505059927702,retain,0.36911764705882355,0.5397058823529413,0.17647058823529413,0.8823529411764707,1.0,4.0,1.0,-1.0,4.381073224544525,4.5,6.0,-1.5,neutral,0.9537878787878789,0.4916666666666666,0.5454545454545454,0.48484848484848486,1.025,2.975,0.0,0.0,-1.090106624364853,-1.55,-0.36999999999999994,-1.18,offload,0.8863636363636364,0.9583333333333334,0.8787878787878787,0.18181818181818182,1.15,3.85,-1.0,1.0,-4.435796272754669,-4.6,-6.0,1.4
train,1041,41680,feasible_mmtc_offload_embb_retain_urllc_neutral,retain,0.6220588235294118,0.8720588235294118,0.17647058823529413,0.8823529411764707,1.0,4.0,1.0,-1.0,4.700473499298096,4.85,6.0,-1.15,3,3,0,0,-14.700666449964046,retain,0.6220588235294118,0.8720588235294118,0.17647058823529413,0.8823529411764707,1.0,4.0,1.0,-1.0,4.700473499298096,4.85,6.0,-1.15,neutral,0.9856060606060606,0.36363636363636365,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-1.5741069793701172,-2.15,-0.5575000000000001,-1.5925,offload,0.5181818181818182,0.9772727272727273,0.8787878787878787,0.18181818181818182,1.125,3.875,-1.0,1.0,-4.371333986520767,-4.95,-6.0,1.05
train,1042,41720,feasible_mmtc_offload_embb_retain_urllc_neutral,retain,0.34411764705882353,0.875,0.17647058823529413,0.8823529411764707,1.0,4.0,1.0,-1.0,4.806703042984009,4.75,5.95677503316827,-1.2067750331682707,2,2,0,0,-16.138687387108803,retain,0.34411764705882353,0.875,0.17647058823529413,0.8823529411764707,1.0,4.0,1.0,-1.0,4.806703042984009,4.75,5.95677503316827,-1.2067750331682707,neutral,0.8272727272727274,0.403030303030303,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-3.9241080284118652,-3.7,-0.71125,-2.9887500000000005,offload,0.990909090909091,0.95,0.8787878787878787,0.18181818181818182,2.075,2.925,-1.0,1.0,-4.971798354387284,-5.0,-6.0,1.0
train,1043,41760,feasible_mmtc_offload_embb_retain_urllc_neutral,retain,0.8647058823529411,0.36617647058823527,0.17647058823529413,0.8823529411764707,1.0,4.0,1.0,-1.0,2.572134608030319,3.2,6.0,-2.8,4,4,0,0,-17.25739835575223,retain,0.8647058823529411,0.36617647058823527,0.17647058823529413,0.8823529411764707,1.0,4.0,1.0,-1.0,2.572134608030319,3.2,6.0,-2.8,neutral,0.9878787878787879,0.4416666666666667,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-2.6430243849754333,-2.6,-0.41875,-2.18125,offload,0.05,0.9681818181818181,0.04393939393939394,0.18181818181818182,0.2,4.8,0.05,1.0,-1.201314425468445,-2.0,-3.25,1.25
train,1044,41800,feasible_mmtc_offload_embb_retain_urllc_neutral,retain,0.7235294117647059,0.4794117647058824,0.17647058823529413,0.8823529411764707,1.0,4.0,1.0,-1.0,3.3927980303764342,3.15,6.0,-2.85,4,4,0,0,-9.96467684675008,retain,0.7235294117647059,0.4794117647058824,0.17647058823529413,0.8823529411764707,1.0,4.0,1.0,-1.0,3.3927980303764342,3.15,6.0,-2.85,neutral,0.9901515151515152,0.278030303030303,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-2.5138097286224363,-3.0,-0.48500000000000004,-2.5149999999999997,offload,0.05,0.9416666666666668,0.04393939393939394,0.18181818181818182,0.2,4.8,0.05,1.0,-1.8520549297332765,-2.5,-3.25,0.75
train,1045,41840,feasible_mmtc_offload_embb_retain_urllc_neutral,retain,0.3985294117647059,0.45294117647058824,0.17647058823529413,0.8823529411764707,1.0,4.0,1.0,-1.0,2.7294456481933596,3.15,6.0,-2.85,5,5,0,0,-9.189382669050246,retain,0.3985294117647059,0.45294117647058824,0.17647058823529413,0.8823529411764707,1.0,4.0,1.0,-1.0,2.7294456481933596,3.15,6.0,-2.85,neutral,0.9916666666666666,0.29393939393939394,0.5454545454545454,0.48484848484848486,1.875,2.125,0.0,0.0,-2.433485734462738,-2.1,-0.4362500000000001,-1.6637500000000003,offload,0.05,0.9681818181818181,0.04393939393939394,0.18181818181818182,0.2,4.8,0.05,1.0,-1.7643696963787079,-2.25,-3.25,1.0
train,1046,41880,feasible_mmtc_offload_embb_retain_urllc_neutral,retain,0.9602941176470589,0.375,0.17647058823529413,0.8823529411764707,1.0,4.0,1.0,-1.0,2.251645231246948,2.75,6.0,-3.25,5,5,0,0,-11.044271293096244,retain,0.9602941176470589,0.375,0.17647058823529413,0.8823529411764707,1.0,4.0,1.0,-1.0,2.251645231246948,2.75,6.0,-3.25,neutral,0.9560606060606063,0.7015151515151515,0.5454545454545454,0.48484848484848486,1.0,3.0,0.0,0.0,-2.2995519995689393,-2.6,-0.21749999999999994,-2.3825,offload,0.075,0.9833333333333332,0.0659090909090909,0.18181818181818182,0.15,4.85,0.05,1.0,-1.8484136939048768,-2.05,-3.25,1.2
train,1047,41920,feasible_mmtc_offload_embb_retain_urllc_neutral,retain,0.41029411764705886,0.6720588235294118,0.17647058823529413,0.8823529411764707,1.0,4.0,1.0,-1.0,4.516257548332215,4.4,6.0,-1.6,3,3,0,0,-5.27107760310173,retain,0.41029411764705886,0.6720588235294118,0.17647058823529413,0.8823529411764707,1.0,4.0,1.0,-1.0,4.516257548332215,4.4,6.0,-1.6,neutral,0.9878787878787879,0.3075757575757576,0.5454545454545454,0.48484848484848486,2.0,2.0,0.0,0.0,-0.6782694518566131,-0.55,-0.55,0.0,offload,0.8325757575757574,0.9871212121212121,0.8787878787878787,0.18181818181818182,1.125,3.875,-1.0,1.0,-4.652773004770279,-4.9,-6.0,1.1
