phase,episode,global_step,snapshot_name,expected_case,local_load,neighbor_load,scenario_local_load,scenario_neighbor_load,local_ue_count,neighbor_ue_count,local_bias,neighbor_bias,mean_raw_action,mean_applied_offset,mean_desired_offset,mean_tracking_error,handover_attempts,handover_successes,handover_failures,handover_ping_pongs,episode_return
train,901,8118,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.4444444444444446,2.5555555555555554,-1.0,1.0,-3.871449417538113,-4.666666666666667,-5.133333333333334,0.4666666666666668,2,2,0,0,-1.0834977629128844
train,902,8127,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,4.0,1.0,-1.0,1.0,-2.7126930554707847,-4.444444444444445,-6.0,1.5555555555555556,0,0,0,0,-1.651094435248524
train,903,8136,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,3.2222222222222223,1.7777777777777777,-1.0,1.0,-2.204132080078125,-4.666666666666667,-6.0,1.3333333333333333,1,1,0,0,-0.6747032394632697
train,904,8145,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.3333333333333335,2.6666666666666665,-1.0,1.0,-2.8693173461490207,-4.444444444444445,-6.0,1.5555555555555556,2,2,0,0,-2.2492884662933648
train,905,8154,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.2222222222222223,2.7777777777777777,-1.0,1.0,-5.51676082611084,-5.111111111111111,-5.081869865215615,-0.0292412458954969,2,2,0,0,-2.142237240448594
train,906,8163,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.3333333333333333,3.6666666666666665,-1.0,1.0,-4.594255473878649,-4.222222222222222,-5.385623288644509,1.1634010664222862,3,3,0,0,-0.9014604315161705
train,907,8172,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.3333333333333335,2.6666666666666665,-1.0,1.0,-3.1345336172315807,-4.444444444444445,-5.547834710566239,1.1033902661217936,2,2,0,0,-2.5121010239236057
train,908,8181,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.4444444444444446,2.5555555555555554,-1.0,1.0,-4.254538403617011,-3.7777777777777777,-5.293442251838791,1.515664474061014,2,2,0,0,-2.3368275926914066
train,909,8190,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.3333333333333335,2.6666666666666665,-1.0,1.0,-3.5368068483140735,-4.444444444444445,-5.932492605846424,1.4880481614019794,2,2,0,0,-2.0109005426056683
train,910,8199,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.5555555555555556,3.4444444444444446,-1.0,1.0,-4.970507913165623,-4.666666666666667,-5.0205215945286055,0.3538549278619379,3,3,0,0,-0.9799783607013524
train,911,8208,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.3333333333333335,2.6666666666666665,-1.0,1.0,-2.589143064286974,-4.666666666666667,-6.0,1.3333333333333333,2,2,0,0,-1.9919769435655326
train,912,8217,fixed_embb_offload_snapshot,offload,0.2222222222222222,1.0,0.20261437908496732,0.20588235294117646,0.3333333333333333,4.666666666666667,-1.0,1.0,-4.399473879072401,-4.0,-4.882045329730591,0.8820453297305909,4,4,0,0,-0.7486952921608463
train,913,8226,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.2222222222222223,2.7777777777777777,-1.0,1.0,-4.036093340979682,-4.222222222222222,-6.0,1.7777777777777777,2,2,0,0,-1.3236477526370436
train,914,8235,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.3333333333333333,3.6666666666666665,-1.0,1.0,-4.574637333552043,-4.666666666666667,-4.986861747374581,0.320195080707914,3,3,0,0,-2.5518280272372067
train,915,8244,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.4444444444444444,3.5555555555555554,-1.0,1.0,-4.063918643527561,-4.222222222222222,-4.801389194042483,0.5791669718202612,3,3,0,1,-3.2149988561868668
train,916,8253,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.4444444444444446,2.5555555555555554,-1.0,1.0,-4.552603085835774,-4.222222222222222,-5.589562568619727,1.3673403463975053,2,2,0,0,-1.5299000579398125
train,917,8262,fixed_embb_offload_snapshot,offload,0.4444444444444444,1.0,0.40522875816993464,0.20588235294117646,1.4444444444444444,3.5555555555555554,-1.0,1.0,-4.6612824069129095,-4.444444444444445,-5.2694681840107185,0.8250237395662743,4,4,0,0,-1.1036384586477652
train,918,8271,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.5555555555555556,3.4444444444444446,-1.0,1.0,-4.440348996056451,-4.444444444444445,-5.222222222222222,0.7777777777777776,3,3,0,0,-2.3780227014794946
train,919,8280,fixed_embb_offload_snapshot,offload,0.4444444444444444,1.0,0.40522875816993464,0.20588235294117646,1.3333333333333333,3.6666666666666665,-1.0,1.0,-3.5939408673180475,-3.7777777777777777,-5.036145997271806,1.2583682194940282,4,4,0,1,-3.3510245829820633
train,920,8289,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,4.0,1.0,-1.0,1.0,-2.6527758174472384,-4.222222222222222,-6.0,1.7777777777777777,0,0,0,0,-1.4403451744001359
train,921,8298,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,3.2222222222222223,1.7777777777777777,-1.0,1.0,-2.665439499749078,-4.0,-6.0,2.0,1,1,0,0,-3.744206339120865
train,922,8307,fixed_embb_offload_snapshot,offload,0.3333333333333333,1.0,0.303921568627451,0.20588235294117646,0.5555555555555556,4.444444444444445,-1.0,1.0,-5.400993188222249,-4.888888888888889,-4.950885442693206,0.06199655380431669,4,4,0,0,-0.6844234499149024
train,923,8316,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,3.2222222222222223,1.7777777777777777,-1.0,1.0,-3.038770914077759,-4.444444444444445,-6.0,1.5555555555555556,1,1,0,0,-0.7137025825213641
train,924,8325,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.7777777777777777,3.2222222222222223,-1.0,1.0,-4.6759143405490455,-4.222222222222222,-5.533333333333334,1.311111111111111,3,3,0,0,-2.9811816760338843
train,925,8334,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.4444444444444446,2.5555555555555554,-1.0,1.0,-5.198906156751844,-4.666666666666667,-5.078246148023628,0.4115794813569612,2,2,0,0,-0.8092033432330936
train,926,8343,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.2222222222222223,2.7777777777777777,-1.0,1.0,-1.1328362358940973,-4.444444444444445,-6.0,1.5555555555555556,2,2,0,0,-0.5996529094409198
train,927,8352,fixed_embb_offload_snapshot,offload,0.2222222222222222,1.0,0.20261437908496732,0.20588235294117646,0.5555555555555556,4.444444444444445,-1.0,1.0,-4.885424031151666,-4.444444444444445,-4.960479132635781,0.516034688191337,4,4,0,0,-0.4427384256850928
train,928,8361,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.3333333333333335,2.6666666666666665,-1.0,1.0,-1.4864183796776667,-4.444444444444445,-6.0,1.5555555555555556,2,2,0,0,-0.8176249717362225
train,929,8370,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.0,3.0,-1.0,1.0,-1.801684856414795,-4.444444444444445,-6.0,1.5555555555555556,2,2,0,0,-0.5338947779964656
train,930,8379,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,3.0,2.0,-1.0,1.0,-1.6875856187608507,-4.666666666666667,-6.0,1.3333333333333333,1,1,0,0,-1.2108402964659035
train,931,8388,fixed_embb_offload_snapshot,offload,0.4444444444444444,1.0,0.40522875816993464,0.20588235294117646,1.3333333333333333,3.6666666666666665,-1.0,1.0,-4.6339987648857965,-4.0,-5.329781480405343,1.329781480405343,4,4,0,0,-0.7668741035740823
train,932,8397,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.111111111111111,2.888888888888889,-1.0,1.0,-1.4552800920274522,-4.222222222222222,-5.9583064474884,1.7360842252661781,2,2,0,0,-0.7048059408552945
train,933,8406,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.3333333333333335,2.6666666666666665,-1.0,1.0,-2.910209390852186,-4.444444444444445,-6.0,1.5555555555555556,2,2,0,0,-0.6478910190053284
train,934,8415,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.2222222222222223,2.7777777777777777,-1.0,1.0,-1.7757407824198406,-4.444444444444445,-6.0,1.5555555555555556,2,2,0,0,-0.763470261124894
train,935,8424,fixed_embb_offload_snapshot,offload,0.2222222222222222,1.0,0.20261437908496732,0.20588235294117646,0.5555555555555556,4.444444444444445,-1.0,1.0,-3.833961115943061,-3.5555555555555554,-4.974851677980786,1.419296122425231,4,4,0,0,-0.9602322523714975
train,936,8433,fixed_embb_offload_snapshot,offload,0.2222222222222222,1.0,0.20261437908496732,0.20588235294117646,0.6666666666666666,4.333333333333333,-1.0,1.0,-5.059355841742621,-4.666666666666667,-5.0,0.3333333333333333,4,4,0,0,-0.5560651648556814
train,937,8442,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.3333333333333333,3.6666666666666665,-1.0,1.0,-3.8466053009033203,-4.0,-6.0,2.0,3,3,0,0,-0.6443685782141984
train,938,8451,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.6666666666666667,3.3333333333333335,-1.0,1.0,-3.730538421207004,-3.5555555555555554,-5.350498280193414,1.7949427246378586,3,3,0,0,-1.8590951680671424
train,939,8460,fixed_embb_offload_snapshot,offload,0.2222222222222222,1.0,0.20261437908496732,0.20588235294117646,0.5555555555555556,4.444444444444445,-1.0,1.0,-4.530963129467434,-4.444444444444445,-4.937487184600984,0.4930427401565397,4,4,0,0,-0.45404689630959183
train,940,8469,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.111111111111111,2.888888888888889,-1.0,1.0,-2.410127189424303,-4.444444444444445,-5.55283058910244,1.1083861446579957,2,2,0,0,-0.36556925321929157
train,941,8478,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.0,3.0,-1.0,1.0,-4.678910414377849,-4.444444444444445,-5.222222222222222,0.7777777777777776,3,3,0,0,-1.478557730326429
train,942,8487,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.5555555555555556,3.4444444444444446,-1.0,1.0,-4.366712464226617,-4.0,-5.459737259100723,1.459737259100722,3,3,0,0,-0.7482009611558169
train,943,8496,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.3333333333333333,3.6666666666666665,-1.0,1.0,-4.449264685312907,-4.666666666666667,-5.041326942330559,0.37466027566389243,3,3,0,0,-0.6012920490466058
train,944,8505,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.6666666666666667,3.3333333333333335,-1.0,1.0,-4.63494266404046,-4.666666666666667,-5.222222222222222,0.5555555555555554,3,3,0,0,-2.3582124039530754
train,945,8514,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.2222222222222223,3.7777777777777777,-1.0,1.0,-4.463444232940674,-4.666666666666667,-5.024854903295315,0.3581882366286484,3,3,0,0,-0.5571026073303074
train,946,8523,fixed_embb_offload_snapshot,offload,0.4444444444444444,1.0,0.40522875816993464,0.20588235294117646,0.6666666666666666,4.333333333333333,-1.0,1.0,-4.146881500879924,-4.222222222222222,-5.149178823164882,0.9269566009426597,4,4,0,1,-1.53837201744318
train,947,8532,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.6666666666666667,3.3333333333333335,-1.0,1.0,-5.086467875374688,-4.666666666666667,-5.066666666666666,0.39999999999999974,3,3,0,0,-0.8528520886320621
train,948,8541,fixed_embb_offload_snapshot,offload,0.2222222222222222,1.0,0.20261437908496732,0.20588235294117646,0.6666666666666666,4.333333333333333,-1.0,1.0,-4.983626127243042,-4.444444444444445,-4.953552357289336,0.5091079128448917,4,4,0,0,-0.42261430516373366
train,949,8550,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.6666666666666665,2.3333333333333335,-1.0,1.0,-3.693359613418579,-4.222222222222222,-5.533333333333334,1.311111111111111,3,3,0,0,-0.8564329326618463
train,950,8559,fixed_embb_offload_snapshot,offload,0.2222222222222222,1.0,0.20261437908496732,0.20588235294117646,0.6666666666666666,4.333333333333333,-1.0,1.0,-4.701151397493151,-4.222222222222222,-4.818214959272774,0.5959927370505518,4,4,0,0,-0.5062385466881096
train,951,8568,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.111111111111111,2.888888888888889,-1.0,1.0,-1.516232384575738,-4.444444444444445,-6.0,1.5555555555555556,2,2,0,0,-1.0726061766035855
train,952,8577,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.2222222222222223,2.7777777777777777,-1.0,1.0,-2.4635475741492376,-4.0,-5.913230173656802,1.9132301736568016,2,2,0,1,-6.383998692035675
train,953,8586,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.2222222222222223,3.7777777777777777,-1.0,1.0,-2.944233523474799,-4.666666666666667,-5.385357321384706,0.7186906547180388,3,3,0,1,-1.5775612741708755
train,954,8595,fixed_embb_offload_snapshot,offload,0.2222222222222222,1.0,0.20261437908496732,0.20588235294117646,0.7777777777777778,4.222222222222222,-1.0,1.0,-4.7119492954678,-4.888888888888889,-4.989678165784737,0.10078927689584777,4,4,0,0,-1.002905058907345
train,955,8604,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.3333333333333333,3.6666666666666665,-1.0,1.0,-4.405653927061293,-3.7777777777777777,-5.393502997548759,1.6157252197709802,3,3,0,0,-1.0485788697842509
train,956,8613,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.3333333333333333,3.6666666666666665,-1.0,1.0,-4.269466506110297,-4.444444444444445,-5.155540812372802,0.7110963679283573,3,3,0,0,-0.5362657266668975
train,957,8622,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.8888888888888888,3.111111111111111,-1.0,1.0,-3.9581593142615423,-4.0,-5.063875974383192,1.0638759743831931,3,3,0,1,-2.439807176589966
train,958,8631,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.2222222222222223,2.7777777777777777,-1.0,1.0,-1.6529449886745877,-4.666666666666667,-6.0,1.3333333333333333,2,2,0,0,-1.7408232658635825
train,959,8640,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,3.111111111111111,1.8888888888888888,-1.0,1.0,-1.8675881491767035,-4.666666666666667,-6.0,1.3333333333333333,1,1,0,0,-4.276051171356812
train,960,8649,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.4444444444444444,3.5555555555555554,-1.0,1.0,-4.387094365225898,-4.222222222222222,-5.222222222222222,0.9999999999999998,3,3,0,0,-1.3671768836211413
train,961,8658,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.3333333333333333,3.6666666666666665,-1.0,1.0,-2.8460229767693415,-4.444444444444445,-4.682299850402488,0.2378554059580439,3,3,0,1,-2.334913581609726
train,962,8667,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.3333333333333335,2.6666666666666665,-1.0,1.0,-2.737376001146105,-4.0,-6.0,2.0,2,2,0,0,-1.3936221660114825
train,963,8676,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.4444444444444446,2.5555555555555554,-1.0,1.0,-4.5431288083394366,-4.444444444444445,-5.127825051775245,0.6833806073308011,2,2,0,0,-1.4144932653289288
train,964,8685,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,3.5555555555555554,1.4444444444444444,-1.0,1.0,-3.7122022840711804,-4.0,-5.7400568699917915,1.740056869991791,1,1,0,0,-2.594915909692645
train,965,8694,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.1111111111111112,3.888888888888889,-1.0,1.0,-2.074286248948839,-4.444444444444445,-5.977356900819526,1.532912456375081,3,3,0,1,-2.3954817056655884
train,966,8703,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.5555555555555556,3.4444444444444446,-1.0,1.0,-4.2727448675367565,-4.222222222222222,-5.049195987288879,0.8269737650666559,3,3,0,0,-0.7712942836806178
train,967,8712,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.7777777777777777,3.2222222222222223,-1.0,1.0,-3.826146682103475,-4.0,-5.114680252219231,1.1146802522192314,3,3,0,1,-2.2701801881194115
train,968,8721,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.4444444444444444,3.5555555555555554,-1.0,1.0,-4.300664054022895,-4.444444444444445,-5.0483550611102155,0.6039106166657705,3,3,0,0,-0.5871785967610776
train,969,8730,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.2222222222222223,2.7777777777777777,-1.0,1.0,-2.0586832099490695,-4.444444444444445,-6.0,1.5555555555555556,2,2,0,0,-1.2973692535888404
train,970,8739,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.4444444444444444,3.5555555555555554,-1.0,1.0,-4.50274756219652,-4.444444444444445,-5.015977286809896,0.5715328423654512,3,3,0,0,-2.470312791876495
train,971,8748,fixed_embb_offload_snapshot,offload,0.3333333333333333,1.0,0.303921568627451,0.20588235294117646,0.4444444444444444,4.555555555555555,-1.0,1.0,-4.517814927630955,-4.444444444444445,-4.903921337604005,0.45947689315956036,4,4,0,1,-1.5388047993183136
train,972,8757,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.6666666666666665,2.3333333333333335,-1.0,1.0,-4.682479010687934,-3.7777777777777777,-5.277777777777778,1.5,2,2,0,0,-0.83962710830383
train,973,8766,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.4444444444444446,2.5555555555555554,-1.0,1.0,-4.420133590698242,-4.444444444444445,-5.051485707908,0.6070412634635559,2,2,0,0,-1.059757289942354
train,974,8775,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,3.2222222222222223,1.7777777777777777,-1.0,1.0,-1.3209217919243708,-4.444444444444445,-6.0,1.5555555555555556,1,1,0,0,-1.7438763589598238
train,975,8784,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.4444444444444446,2.5555555555555554,-1.0,1.0,-2.7211328082614474,-4.444444444444445,-5.869496078811592,1.4250516343671467,2,2,0,0,-0.9221064057201147
train,976,8793,fixed_embb_offload_snapshot,offload,0.2222222222222222,1.0,0.20261437908496732,0.20588235294117646,0.4444444444444444,4.555555555555555,-1.0,1.0,-5.472845872243245,-4.666666666666667,-4.598420657528115,-0.068246009138552,4,4,0,1,-1.3946030214428902
train,977,8802,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,1.8888888888888888,3.111111111111111,-1.0,1.0,-4.737341377470228,-4.0,-5.3746399337395205,1.3746399337395208,3,3,0,0,-0.9711575617548078
train,978,8811,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.3333333333333335,2.6666666666666665,-1.0,1.0,-1.6411119037204318,-4.666666666666667,-6.0,1.3333333333333333,2,2,0,0,-4.2637388948351145
train,979,8820,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.111111111111111,2.888888888888889,-1.0,1.0,-4.523860401577419,-4.0,-5.691553216028202,1.6915532160282025,3,3,0,0,-0.7740116592030972
train,980,8829,fixed_embb_offload_snapshot,offload,1.0,1.0,0.9117647058823528,0.20588235294117646,2.3333333333333335,2.6666666666666665,-1.0,1.0,-3.245078775617811,-4.222222222222222,-5.765177425392307,1.5429552031700844,2,2,0,0,-3.71684729331173
